Index,0.00–0.02,0.02–0.04,0.04–0.06,0.06–0.10,0.10–0.20,0.20–0.40,0.40–0.50
4712,23042948.0,61356755.0,,,39022059.0,19469534.0,56029757.0
4713,23043320.0,61363601.0,,,39028436.0,19475138.0,56030664.0
4714,23053173.0,61370043.0,,,39041871.0,19476530.0,56040393.0
4715,23056864.0,61370381.0,,,39049639.0,19483913.0,56043765.0
4716,23061158.0,61370889.0,,,39066915.0,19488736.0,56044011.0
4717,23062145.0,61371078.0,,,39068372.0,19488952.0,56044262.0
4718,23064931.0,61386232.0,,,39069744.0,19495497.0,56044296.0
4719,23068661.0,61391379.0,,,39070985.0,19498645.0,56044427.0
4720,23068833.0,61392681.0,,,39098621.0,19498915.0,56051451.0
4721,23074163.0,61405341.0,,,39112906.0,19499858.0,56058999.0
4722,23074980.0,61408866.0,,,39116791.0,19507040.0,56115725.0
4723,23076500.0,61412423.0,,,39123219.0,19507573.0,56119037.0
4724,23089672.0,61435047.0,,,39125829.0,19507731.0,56120030.0
4725,23091791.0,61440005.0,,,39131200.0,19516254.0,56123800.0
4726,23093046.0,61470641.0,,,39146936.0,19520273.0,56129069.0
4727,23094699.0,61474728.0,,,39163830.0,19521422.0,56135199.0
4728,23096240.0,61474960.0,,,39165267.0,19524558.0,56136536.0
4729,23097735.0,61494438.0,,,39188702.0,19526865.0,56139871.0
4730,23103193.0,61507103.0,,,39232018.0,19527508.0,56139967.0
4731,23103659.0,61511626.0,,,39270524.0,19544924.0,56150519.0
4732,23108021.0,61526294.0,,,39273509.0,19547213.0,56153631.0
4733,23113840.0,61536791.0,,,39275892.0,19548324.0,56160350.0
4734,23117260.0,61537855.0,,,39286471.0,19560556.0,56160719.0
4735,23119286.0,61543320.0,,,39294563.0,19560664.0,56163139.0
4736,23123572.0,61545746.0,,,39299203.0,19562579.0,56163687.0
4737,23125805.0,61549423.0,,,39304786.0,19574176.0,56166739.0
4738,23127480.0,61550572.0,,,39323367.0,19576236.0,56167786.0
4739,23128089.0,61551215.0,,,39324421.0,19581688.0,56168762.0
4740,23134866.0,61566541.0,,,39332193.0,19587405.0,56171919.0
4741,23140364.0,61570122.0,,,39332756.0,19591023.0,56175752.0
4742,23150342.0,61571458.0,,,39337735.0,19609461.0,56177066.0
4743,23158336.0,61573062.0,,,39337773.0,19610736.0,56183889.0
4744,23159261.0,61576647.0,,,39340007.0,19614586.0,56190634.0
4745,23167776.0,61576692.0,,,39342013.0,19616429.0,56199319.0
4746,23168868.0,61578047.0,,,39346074.0,19617409.0,56222023.0
4747,23173019.0,61578621.0,,,39347581.0,19621722.0,56232583.0
4748,23173712.0,61598731.0,,,39362720.0,19633228.0,56235119.0
4749,23179405.0,61616622.0,,,39372843.0,19636323.0,56238534.0
4750,23180063.0,61619192.0,,,39374731.0,19637620.0,56239810.0
4751,23181960.0,61619306.0,,,39375569.0,19637681.0,56240827.0
4752,23192353.0,61628698.0,,,39375636.0,19642336.0,56243709.0
4753,23206982.0,61629882.0,,,39375762.0,19654454.0,56245841.0
4754,23213339.0,61630777.0,,,39385614.0,19657745.0,56248688.0
4755,23217639.0,61633581.0,,,39387857.0,19667410.0,56256580.0
4756,23221299.0,61658514.0,,,39388140.0,19668211.0,56290691.0
4757,23228468.0,61665310.0,,,39391048.0,19673767.0,56291838.0
4758,23232500.0,61669658.0,,,39397887.0,19674218.0,56292712.0
4759,23236049.0,61681216.0,,,39398172.0,19674542.0,56305299.0
4760,23239361.0,61681485.0,,,39406164.0,19674555.0,56309969.0
4761,23239516.0,61687845.0,,,39412783.0,19680840.0,56310654.0
4762,23240974.0,61714223.0,,,39420666.0,19683445.0,56310819.0
4763,23244644.0,61715138.0,,,39449305.0,19690314.0,56314639.0
4764,23251453.0,61731714.0,,,39453533.0,19701174.0,56322962.0
4765,23255813.0,61735187.0,,,39459530.0,19702171.0,56357164.0
4766,23258720.0,61736005.0,,,39469325.0,19705073.0,56357169.0
4767,23262258.0,61743465.0,,,39471724.0,19708351.0,56358680.0
4768,23267078.0,61759580.0,,,39513502.0,19712003.0,56385019.0
4769,23267901.0,61762681.0,,,39519327.0,19714409.0,56389334.0
4770,23268103.0,61771243.0,,,39543669.0,19714785.0,56389754.0
4771,23270527.0,61772328.0,,,39544887.0,19715155.0,56411856.0
4772,23273877.0,61776638.0,,,39555557.0,19716093.0,56416380.0
4773,23275327.0,61783006.0,,,39565146.0,19716602.0,56417727.0
4774,23276385.0,61794178.0,,,39565724.0,19716670.0,56423454.0
4775,23277229.0,61811288.0,,,39567774.0,19721433.0,56434278.0
4776,23277694.0,61833494.0,,,39569065.0,19722761.0,56435341.0
4777,23277876.0,61851022.0,,,39579633.0,19723451.0,56438683.0
4778,23278344.0,61855676.0,,,39580587.0,19727276.0,56441427.0
4779,23279709.0,61868819.0,,,39588751.0,19740856.0,56444196.0
4780,23292160.0,61875260.0,,,39611802.0,19741491.0,56460394.0
4781,23302164.0,61876788.0,,,39616065.0,19744341.0,56465618.0
4782,23302619.0,61878192.0,,,39623283.0,19751330.0,56466032.0
4783,23302896.0,61881074.0,,,39625173.0,19752844.0,56478761.0
4784,23304141.0,61882030.0,,,39625743.0,19772734.0,56481588.0
4785,23307908.0,61888466.0,,,39648399.0,19774604.0,56494671.0
4786,23327437.0,61891671.0,,,39662842.0,19777184.0,56502597.0
4787,23334735.0,61895712.0,,,39681683.0,19789895.0,56509185.0
4788,23344265.0,61905252.0,,,39807769.0,19792316.0,56511689.0
4789,23346316.0,61916286.0,,,39813006.0,19793059.0,56512392.0
4790,23346501.0,61962896.0,,,39884471.0,19793800.0,56513293.0
4791,23353377.0,61963699.0,,,39915106.0,19797047.0,56515979.0
4792,23355769.0,61967349.0,,,39920873.0,19800969.0,56519435.0
4793,23355895.0,61969534.0,,,39928646.0,19804868.0,56523482.0
4794,23356103.0,61973438.0,,,39962875.0,19808654.0,56528037.0
4795,23356193.0,61974731.0,,,39962991.0,19809473.0,56530409.0
4796,23356358.0,61974832.0,,,39977868.0,19811000.0,56531928.0
4797,23356609.0,61974862.0,,,39988347.0,19812613.0,56532794.0
4798,23357165.0,61974970.0,,,39990700.0,19816447.0,56534660.0
4799,23357495.0,61975378.0,,,39994193.0,19817595.0,56538896.0
4800,23357938.0,61976530.0,,,39999916.0,19817627.0,56559939.0
4801,23360318.0,61977506.0,,,40015574.0,19823790.0,56564206.0
4802,23363443.0,61977723.0,,,40020769.0,19828337.0,56566432.0
4803,23370518.0,61980994.0,,,40029749.0,19831163.0,56578482.0
4804,23371580.0,62002783.0,,,40031293.0,19832404.0,56582331.0
4805,23381901.0,62017084.0,,,40032421.0,19832870.0,56583436.0
4806,23389612.0,62025749.0,,,40034097.0,19843894.0,56586661.0
4807,23395088.0,62026811.0,,,40034286.0,19845612.0,56595362.0
4808,23400107.0,62034514.0,,,40042321.0,19848599.0,56600432.0
4809,23402467.0,62044261.0,,,40076438.0,19849409.0,56620615.0
4810,23418946.0,62101136.0,,,40093956.0,19852250.0,56650250.0
4811,23420797.0,62147899.0,,,40097639.0,19852503.0,56658336.0
4812,23421244.0,62148839.0,,,40098510.0,19854409.0,56665673.0
4813,23429088.0,62157261.0,,,40116207.0,19858681.0,56669386.0
4814,23432310.0,62173817.0,,,40151089.0,19860135.0,56669684.0
4815,23433317.0,62189604.0,,,40155153.0,19862248.0,56676693.0
4816,23433454.0,62192244.0,,,40191486.0,19867042.0,56676881.0
4817,23439347.0,62199237.0,,,40216463.0,19871586.0,56705287.0
4818,23440592.0,62209313.0,,,40253687.0,19873822.0,56708518.0
4819,23444688.0,62214158.0,,,40254765.0,19874222.0,56709290.0
4820,23444751.0,62217276.0,,,40271368.0,19882851.0,56732801.0
4821,23447183.0,62222539.0,,,40276313.0,19884106.0,56743935.0
4822,23447333.0,62244032.0,,,40282660.0,19886834.0,56745524.0
4823,23459376.0,62288867.0,,,40284036.0,19887463.0,56782530.0
4824,23461806.0,62294045.0,,,40291718.0,19888736.0,56785906.0
4825,23465830.0,62294158.0,,,40294607.0,19890268.0,56786902.0
4826,23469910.0,62316182.0,,,40297529.0,19890640.0,56787013.0
4827,23471904.0,62328480.0,,,40307014.0,19893510.0,56788088.0
4828,23472390.0,62341033.0,,,40309230.0,19896159.0,56789246.0
4829,23472391.0,62391568.0,,,40317547.0,19899116.0,56789843.0
4830,23472459.0,62406545.0,,,40364404.0,19900980.0,56796034.0
4831,23472719.0,62434444.0,,,40365233.0,19902188.0,56807969.0
4832,23489000.0,62468717.0,,,40365934.0,19902817.0,56810484.0
4833,23490589.0,62489507.0,,,40376096.0,19904469.0,56820880.0
4834,23490713.0,62501661.0,,,40378346.0,19906455.0,56822536.0
4835,23496088.0,62565129.0,,,40388192.0,19911408.0,56836762.0
4836,23499536.0,62622463.0,,,40389043.0,19912301.0,56844727.0
4837,23499973.0,62654023.0,,,40389664.0,19921187.0,56859730.0
4838,23500004.0,62693864.0,,,40396754.0,19923845.0,56859900.0
4839,23503339.0,62699560.0,,,40396811.0,19930149.0,56861247.0
4840,23507407.0,62713852.0,,,40400021.0,19931358.0,56869953.0
4841,23523925.0,62720514.0,,,40404228.0,19934733.0,56879555.0
4842,23524152.0,62724253.0,,,40404889.0,19936395.0,56883837.0
4843,23525009.0,62769229.0,,,40406526.0,19939888.0,56888641.0
4844,23526154.0,62776088.0,,,40415045.0,19940220.0,56907442.0
4845,23526256.0,62781136.0,,,40421491.0,19941031.0,56932558.0
4846,23530797.0,62785993.0,,,40463964.0,19942200.0,56932807.0
4847,23533308.0,62801388.0,,,40466179.0,19946056.0,56936747.0
4848,23533438.0,62803904.0,,,40471307.0,19950767.0,56936871.0
4849,23548919.0,62830983.0,,,40482585.0,19954601.0,56940153.0
4850,23551310.0,62831155.0,,,40490356.0,19958000.0,56946001.0
4851,23551756.0,62850457.0,,,40493819.0,19959007.0,56955308.0
4852,23553991.0,62854778.0,,,40501354.0,19960195.0,56956470.0
4853,23557950.0,62878980.0,,,40502392.0,19961792.0,56958709.0
4854,23567743.0,62910548.0,,,40502581.0,19964443.0,56979416.0
4855,23569144.0,,,,40507527.0,19966683.0,56984094.0
4856,23576788.0,,,,40513571.0,19971710.0,56992230.0
4857,23584453.0,,,,40521246.0,19975818.0,57011934.0
4858,23586786.0,,,,40525099.0,19983390.0,57024541.0
4859,23588708.0,,,,40526564.0,19984467.0,57043485.0
4860,23590577.0,,,,40529634.0,19987674.0,57049475.0
4861,23591323.0,,,,40530328.0,20002280.0,57061132.0
4862,23593181.0,,,,40531326.0,20002716.0,57065567.0
4863,23602507.0,,,,40547133.0,20007325.0,57074460.0
4864,23607655.0,,,,40553789.0,20008082.0,57076764.0
4865,23614577.0,,,,40556505.0,20019147.0,57086507.0
4866,23623457.0,,,,40564019.0,20021301.0,57086529.0
4867,23637577.0,,,,40564090.0,20021644.0,57087269.0
4868,23642352.0,,,,40567425.0,20028172.0,57088189.0
4869,23643813.0,,,,40568437.0,20029464.0,57127468.0
4870,23652185.0,,,,40570689.0,20037794.0,57144231.0
4871,23652464.0,,,,40583920.0,20053676.0,57145012.0
4872,23660515.0,,,,40587660.0,20054759.0,57152382.0
4873,23666023.0,,,,40588668.0,20058992.0,57154805.0
4874,23679928.0,,,,40599163.0,20059007.0,57157470.0
4875,23681258.0,,,,40601021.0,20059715.0,57164080.0
4876,23681339.0,,,,40609985.0,20060251.0,57165395.0
4877,23681876.0,,,,40628572.0,20060745.0,57184288.0
4878,23684976.0,,,,40631206.0,20061817.0,57185176.0
4879,23685281.0,,,,40632305.0,20062990.0,57193549.0
4880,23690334.0,,,,40633762.0,20064701.0,57195870.0
4881,23692012.0,,,,40641925.0,20065823.0,57204048.0
4882,23727390.0,,,,40649946.0,20069826.0,57205047.0
4883,23740216.0,,,,40656805.0,20075996.0,57206550.0
4884,23741244.0,,,,40656952.0,20079500.0,57209899.0
4885,23743352.0,,,,40657918.0,20083949.0,57215386.0
4886,23753032.0,,,,40663029.0,20084999.0,57216781.0
4887,23753938.0,,,,40668050.0,20085407.0,57236830.0
4888,23756670.0,,,,40676115.0,20091322.0,57240842.0
4889,23766452.0,,,,40679500.0,20114564.0,57244493.0
4890,23767301.0,,,,40688176.0,20122598.0,57253404.0
4891,23777887.0,,,,40689896.0,20123624.0,57278450.0
4892,23778131.0,,,,40690771.0,20142889.0,57290846.0
4893,23778522.0,,,,40693019.0,20145218.0,57293477.0
4894,23800617.0,,,,40694275.0,20152462.0,57298104.0
4895,23807093.0,,,,40705252.0,20152929.0,57299566.0
4896,23814079.0,,,,40707864.0,20155586.0,57317503.0
4897,23816019.0,,,,40707879.0,20156122.0,57341906.0
4898,23824042.0,,,,40708234.0,20169162.0,57347818.0
4899,23828785.0,,,,40708343.0,20185874.0,57354704.0
4900,23829486.0,,,,40712091.0,20201725.0,57362524.0
4901,23831233.0,,,,40714479.0,20205718.0,57375450.0
4902,23832162.0,,,,40719095.0,20209976.0,57379850.0
4903,23848613.0,,,,40731628.0,20222978.0,57381439.0
4904,23848720.0,,,,40736664.0,20228543.0,57387887.0
4905,23855518.0,,,,40737112.0,20235557.0,57394420.0
4906,23857836.0,,,,40737710.0,20238950.0,57398588.0
4907,23861987.0,,,,40739367.0,20241544.0,57402992.0
4908,23862031.0,,,,40740852.0,20241694.0,57410978.0
4909,23865235.0,,,,40741837.0,20243562.0,57413371.0
4910,23867946.0,,,,40742054.0,20246306.0,57421171.0
4911,23884050.0,,,,40743166.0,20253316.0,57421544.0
4912,23890148.0,,,,40745797.0,20255030.0,57421627.0
4913,23897163.0,,,,40756792.0,20255404.0,57444915.0
4914,23902712.0,,,,40760090.0,20259855.0,57445971.0
4915,23908163.0,,,,40763709.0,20260795.0,57477090.0
4916,23913312.0,,,,40764502.0,20261340.0,57478807.0
4917,23923490.0,,,,40767820.0,20267718.0,57480933.0
4918,23924278.0,,,,40768353.0,20282344.0,57481148.0
4919,23925433.0,,,,40770790.0,20283831.0,57485611.0
4920,23927226.0,,,,40776624.0,20288490.0,57488964.0
4921,23932091.0,,,,40777694.0,20289369.0,57544274.0
4922,23937441.0,,,,40789061.0,20289413.0,57548447.0
4923,23938961.0,,,,40794811.0,20295162.0,57569816.0
4924,23946374.0,,,,40811780.0,20301350.0,57577116.0
4925,23946859.0,,,,40830224.0,20306764.0,57584890.0
4926,23947451.0,,,,40832295.0,20314165.0,57589174.0
4927,23947753.0,,,,40849546.0,20316279.0,57606791.0
4928,23949505.0,,,,40878218.0,20318566.0,57609590.0
4929,23977475.0,,,,40879061.0,20320836.0,57618794.0
4930,23986009.0,,,,40879844.0,20327475.0,57714225.0
4931,23989714.0,,,,40889339.0,20328193.0,57748369.0
4932,23990541.0,,,,40900992.0,20334348.0,57796507.0
4933,23991416.0,,,,40904924.0,20342828.0,57810673.0
4934,24005026.0,,,,40908076.0,20344343.0,57821556.0
4935,24005725.0,,,,40920313.0,20353515.0,57826162.0
4936,24021353.0,,,,40921149.0,20356386.0,57829301.0
4937,24023333.0,,,,40924773.0,20365226.0,57833518.0
4938,24023434.0,,,,40942896.0,20365804.0,57833662.0
4939,24026489.0,,,,40943696.0,20365805.0,57837900.0
4940,24037160.0,,,,40948740.0,20368925.0,57863319.0
4941,24043699.0,,,,40949831.0,20369855.0,57867478.0
4942,24044563.0,,,,40953408.0,20371744.0,57934675.0
4943,24045543.0,,,,40957647.0,20374988.0,57944324.0
4944,24052642.0,,,,40964800.0,20376371.0,57945328.0
4945,24053233.0,,,,40978531.0,20382912.0,57961572.0
4946,24054091.0,,,,40981002.0,20389553.0,57962171.0
4947,24056764.0,,,,40988371.0,20412880.0,57967906.0
4948,24069491.0,,,,40992719.0,20493222.0,57969886.0
4949,24071098.0,,,,40997332.0,20530564.0,57972500.0
4950,24072598.0,,,,41001548.0,20550383.0,57979604.0
4951,24087196.0,,,,41001712.0,20554965.0,57980909.0
4952,24092739.0,,,,41008738.0,20630910.0,58002599.0
4953,24093563.0,,,,41009460.0,20739031.0,58005983.0
4954,24094784.0,,,,41011145.0,20742129.0,58008736.0
4955,24101412.0,,,,41014697.0,20742396.0,58023771.0
4956,24101698.0,,,,41019887.0,20743417.0,58025422.0
4957,24102054.0,,,,41022264.0,20752869.0,58027693.0
4958,24103576.0,,,,41025906.0,20755723.0,58030712.0
4959,24104362.0,,,,41026522.0,20761015.0,58031052.0
4960,24105913.0,,,,41027574.0,20761606.0,58032769.0
4961,24118109.0,,,,41029114.0,20778180.0,58033022.0
4962,24121455.0,,,,41030338.0,20780510.0,58034598.0
4963,24122852.0,,,,41031752.0,20787221.0,58036162.0
4964,24123966.0,,,,41032495.0,20789856.0,58037282.0
4965,24125104.0,,,,41037403.0,20792180.0,58046263.0
4966,24128211.0,,,,41039142.0,20795202.0,58046736.0
4967,24133921.0,,,,41041882.0,20795251.0,58047917.0
4968,24134844.0,,,,41042277.0,20800656.0,58051255.0
4969,24140033.0,,,,41042478.0,20803645.0,58055043.0
4970,24142084.0,,,,41044482.0,20803665.0,58056769.0
4971,24146378.0,,,,41052136.0,20803864.0,58060813.0
4972,24149163.0,,,,41055672.0,20804514.0,58063254.0
4973,24152103.0,,,,41061213.0,20804684.0,58069789.0
4974,24152544.0,,,,41066430.0,20805089.0,58071371.0
4975,24156118.0,,,,41069460.0,20814540.0,58071830.0
4976,24158997.0,,,,41070037.0,20817947.0,58072646.0
4977,24169725.0,,,,41070532.0,20819193.0,58088597.0
4978,24174869.0,,,,41072290.0,20820163.0,58092596.0
4979,24177628.0,,,,41074316.0,20821624.0,58093429.0
4980,24180615.0,,,,41080526.0,20823515.0,58102484.0
4981,24182848.0,,,,41087873.0,20823718.0,58118584.0
4982,24185986.0,,,,41091877.0,20825776.0,58119891.0
4983,24192208.0,,,,41099292.0,20826744.0,58141296.0
4984,24195610.0,,,,41112229.0,20835074.0,58144187.0
4985,24206396.0,,,,41113279.0,20843441.0,58153822.0
4986,24213836.0,,,,41114219.0,20847127.0,58155800.0
4987,24214211.0,,,,41116291.0,20850035.0,58155845.0
4988,24214296.0,,,,41122834.0,20850108.0,58157790.0
4989,24215968.0,,,,41123142.0,20856254.0,58157844.0
4990,24216074.0,,,,41124370.0,20857392.0,58159205.0
4991,24216730.0,,,,41128954.0,20862068.0,58159610.0
4992,24221798.0,,,,41135747.0,20868315.0,58163222.0
4993,24222759.0,,,,41136147.0,20878383.0,58172346.0
4994,24232843.0,,,,41145345.0,20882813.0,58173606.0
4995,24238022.0,,,,41146382.0,20886482.0,58173741.0
4996,24238039.0,,,,41153348.0,20917515.0,58174503.0
4997,24240315.0,,,,41161513.0,20936043.0,58194380.0
4998,24243213.0,,,,41167206.0,20948861.0,58203852.0
4999,24244534.0,,,,41168798.0,20952219.0,58251012.0
5000,24245551.0,,,,41169727.0,20955093.0,58259236.0
5001,24263703.0,,,,41171759.0,20957669.0,58267648.0
5002,24265315.0,,,,41175784.0,20957787.0,58268042.0
5003,24266175.0,,,,41176364.0,20964093.0,58290765.0
5004,24271347.0,,,,41176570.0,20964988.0,58292376.0
5005,24271624.0,,,,41179116.0,20965369.0,58313273.0
5006,24280844.0,,,,41188604.0,20965718.0,58319990.0
5007,24291642.0,,,,41192044.0,20965751.0,58323914.0
5008,24293019.0,,,,41195111.0,20968578.0,58325210.0
5009,24293132.0,,,,41203924.0,20971318.0,58326790.0
5010,24297925.0,,,,41217457.0,20972949.0,58331243.0
5011,24298770.0,,,,41219419.0,20974788.0,58332749.0
5012,24300771.0,,,,41223836.0,20975164.0,58333723.0
5013,24300910.0,,,,41227725.0,20980938.0,58337624.0
5014,24301867.0,,,,41228738.0,20982386.0,58340079.0
5015,24301988.0,,,,41230115.0,20984510.0,58350787.0
5016,24315184.0,,,,41233060.0,20987511.0,58350841.0
5017,24318527.0,,,,41233308.0,20988685.0,58351892.0
5018,24321593.0,,,,41235198.0,20991550.0,58352921.0
5019,24328141.0,,,,41252248.0,20993206.0,58353473.0
5020,24338333.0,,,,41254183.0,20995600.0,58384451.0
5021,24345799.0,,,,41256515.0,20996290.0,58385800.0
5022,24353119.0,,,,41257456.0,20997702.0,58398427.0
5023,24353660.0,,,,41263383.0,20998348.0,58405220.0
5024,24354979.0,,,,41264784.0,20999159.0,58586467.0
5025,24357622.0,,,,41273975.0,21000180.0,58600202.0
5026,24360134.0,,,,41276643.0,21003557.0,58602840.0
5027,24361324.0,,,,41279604.0,21005246.0,58608979.0
5028,24367654.0,,,,41284395.0,21010935.0,58615368.0
5029,24369401.0,,,,41285978.0,21024690.0,58624412.0
5030,24376128.0,,,,41308546.0,21028015.0,58627497.0
5031,24382327.0,,,,41309611.0,21049362.0,58644272.0
5032,24390503.0,,,,41311376.0,21054496.0,58644995.0
5033,24396914.0,,,,41316491.0,21054519.0,58648660.0
5034,24397462.0,,,,41316929.0,21055354.0,58651710.0
5035,24406529.0,,,,41320513.0,21055894.0,58663105.0
5036,24411400.0,,,,41336742.0,21059248.0,58664824.0
5037,24420072.0,,,,41340369.0,21068534.0,58665011.0
5038,24431553.0,,,,41342074.0,21074428.0,58711935.0
5039,24436306.0,,,,41343427.0,21080958.0,58725020.0
5040,24439506.0,,,,41344189.0,21081455.0,58725838.0
5041,24448347.0,,,,41350758.0,21142813.0,58728265.0
5042,24451798.0,,,,41351028.0,21187315.0,58794743.0
5043,24452574.0,,,,41355844.0,21231919.0,58794819.0
5044,24454499.0,,,,41356474.0,21233553.0,58814428.0
5045,24455131.0,,,,41358070.0,21248116.0,58901694.0
5046,24455331.0,,,,41358892.0,21250843.0,58905494.0
5047,24455718.0,,,,41365250.0,21291838.0,58914869.0
5048,24456098.0,,,,41371864.0,21293029.0,58927235.0
5049,24456176.0,,,,41373489.0,21293884.0,58929927.0
5050,24456342.0,,,,41375075.0,21295509.0,58937172.0
5051,24456820.0,,,,41375340.0,21298732.0,58937346.0
5052,24457030.0,,,,41386593.0,21301477.0,58940081.0
5053,24458840.0,,,,41391320.0,21302581.0,58951428.0
5054,24458873.0,,,,41392140.0,21316154.0,58962376.0
5055,24458888.0,,,,41395294.0,21352236.0,58970583.0
5056,24459184.0,,,,41398545.0,21371371.0,58979148.0
5057,24459358.0,,,,41402621.0,21414037.0,58979467.0
5058,24459621.0,,,,41402981.0,21428685.0,58986102.0
5059,24460649.0,,,,41407287.0,21437839.0,58991144.0
5060,24462709.0,,,,41410055.0,21478776.0,59011602.0
5061,24463328.0,,,,41410527.0,21490151.0,59013875.0
5062,24463753.0,,,,41413369.0,21498036.0,59032399.0
5063,24463877.0,,,,41414408.0,21517405.0,59035326.0
5064,24464141.0,,,,41416321.0,21531772.0,59044639.0
5065,24464298.0,,,,41416455.0,21538789.0,59050689.0
5066,24464915.0,,,,41428987.0,21541551.0,59054515.0
5067,24465086.0,,,,41439538.0,21553828.0,59071916.0
5068,24465239.0,,,,41466947.0,21559089.0,59080716.0
5069,24465947.0,,,,41470350.0,21564116.0,59080798.0
5070,24466154.0,,,,41473749.0,21582338.0,59095407.0
5071,24466417.0,,,,41473808.0,21610983.0,59112918.0
5072,24474994.0,,,,41475762.0,21620667.0,59121456.0
5073,24486653.0,,,,41476035.0,21632540.0,59122693.0
5074,24509498.0,,,,41476399.0,21657602.0,59142595.0
5075,24523893.0,,,,41478742.0,21679930.0,59150885.0
5076,24524177.0,,,,41479870.0,21723719.0,59173330.0
5077,24524827.0,,,,41552900.0,21734758.0,59179783.0
5078,24528051.0,,,,41611322.0,21740242.0,59185488.0
5079,24531148.0,,,,41613706.0,21741526.0,59188729.0
5080,24539499.0,,,,41616258.0,21764736.0,59195485.0
5081,24541992.0,,,,41618747.0,21776735.0,59196475.0
5082,24542274.0,,,,41624841.0,21776875.0,59271068.0
5083,24544999.0,,,,41625104.0,21784131.0,59274805.0
5084,24545579.0,,,,41629442.0,21785073.0,59275813.0
5085,24547715.0,,,,41630125.0,21808908.0,59279321.0
5086,24549703.0,,,,41635732.0,21811367.0,59280003.0
5087,24556151.0,,,,41692175.0,21949593.0,59289149.0
5088,24568982.0,,,,41692255.0,21988830.0,59291138.0
5089,24570264.0,,,,41694646.0,22000174.0,59292316.0
5090,24572433.0,,,,41696120.0,22027674.0,59307221.0
5091,24590901.0,,,,41707001.0,22035416.0,59310162.0
5092,24591879.0,,,,41742793.0,22050503.0,59315091.0
5093,24595857.0,,,,41749812.0,22088650.0,59315127.0
5094,24603037.0,,,,41754601.0,22144775.0,59331272.0
5095,24609290.0,,,,41766399.0,22160981.0,59331325.0
5096,24618933.0,,,,41766471.0,22186593.0,59333652.0
5097,24621607.0,,,,41773286.0,22201175.0,59337682.0
5098,24626576.0,,,,41777517.0,22223640.0,59341481.0
5099,24637070.0,,,,41778943.0,22241100.0,59341698.0
5100,24642829.0,,,,41781064.0,22242336.0,59346576.0
5101,24648764.0,,,,41781699.0,22242904.0,59359001.0
5102,24655332.0,,,,41787700.0,22252275.0,59359948.0
5103,24662429.0,,,,41787716.0,22252549.0,59360681.0
5104,24665590.0,,,,41792568.0,22255173.0,59362473.0
5105,24666171.0,,,,41797929.0,22256235.0,59371882.0
5106,24672261.0,,,,41800700.0,22260551.0,59376488.0
5107,24675300.0,,,,41801088.0,22267058.0,59447834.0
5108,24688552.0,,,,41807005.0,22276813.0,59449041.0
5109,24695450.0,,,,41816713.0,22281954.0,59456185.0
5110,24697958.0,,,,41817074.0,22282991.0,59457378.0
5111,24701559.0,,,,41818989.0,22287303.0,59457381.0
5112,24706323.0,,,,41845440.0,22291139.0,59460087.0
5113,24716957.0,,,,41848469.0,22297269.0,59460156.0
5114,24718458.0,,,,41862171.0,22299515.0,59469572.0
5115,24728693.0,,,,41868791.0,22300035.0,59491673.0
5116,24742669.0,,,,41875074.0,22300304.0,59502518.0
5117,24744699.0,,,,41879127.0,22303261.0,59508811.0
5118,24752329.0,,,,41881829.0,22303404.0,59510344.0
5119,24753693.0,,,,41890453.0,22304851.0,59517018.0
5120,24755929.0,,,,41894138.0,22306243.0,59518411.0
5121,24756087.0,,,,41897090.0,22308842.0,59524506.0
5122,24756615.0,,,,41901022.0,22309641.0,59528534.0
5123,24756665.0,,,,41903779.0,22314803.0,59559536.0
5124,24758776.0,,,,41915344.0,22316552.0,59592190.0
5125,24765013.0,,,,41927733.0,22322725.0,59594066.0
5126,24779119.0,,,,41940750.0,22326072.0,59605124.0
5127,24787541.0,,,,41969519.0,22326531.0,59607170.0
5128,24790526.0,,,,41972591.0,22335432.0,59607903.0
5129,24791221.0,,,,41973719.0,22357879.0,59615081.0
5130,24794273.0,,,,41980451.0,22360108.0,59618023.0
5131,24799364.0,,,,42004630.0,22361396.0,59619400.0
5132,24801147.0,,,,42012417.0,22376421.0,59619662.0
5133,24811106.0,,,,42065843.0,22385317.0,59623745.0
5134,24811633.0,,,,42073941.0,22391189.0,59637542.0
5135,24814764.0,,,,42087467.0,22397553.0,59638896.0
5136,24822417.0,,,,42089511.0,22402418.0,59640730.0
5137,24824353.0,,,,42099433.0,22403287.0,59643342.0
5138,24838440.0,,,,42106822.0,22405162.0,59644479.0
5139,24838535.0,,,,42121814.0,22412268.0,59678086.0
5140,24838608.0,,,,42140828.0,22415830.0,59699099.0
5141,24842605.0,,,,42149714.0,22423877.0,59702009.0
5142,24843362.0,,,,42160962.0,22428284.0,59703918.0
5143,24843663.0,,,,42171865.0,22441124.0,59708765.0
5144,24855458.0,,,,42179445.0,22441996.0,59710523.0
5145,24856001.0,,,,42182172.0,22445714.0,59737588.0
5146,24856300.0,,,,42185536.0,22454648.0,59738845.0
5147,24856542.0,,,,42185655.0,22467756.0,59745796.0
5148,24857190.0,,,,42187863.0,22484270.0,59746221.0
5149,24860021.0,,,,42190319.0,22488754.0,59748705.0
5150,24871192.0,,,,42195446.0,22520142.0,59762217.0
5151,24872995.0,,,,42197423.0,22540915.0,59771005.0
