,Pos,Call_Freq
32869,44412567,0.999
32870,44413777,0.999
32871,44414361,0.999
32872,44416592,0.999
32873,44417363,0.999
32874,44417593,0.999
32875,44417643,0.999
32876,44418564,0.999
32877,44418946,0.999
32878,44423235,0.999
32879,44424164,0.999
32880,44427221,0.999
32881,44427418,0.999
32882,44430686,0.999
32883,44432523,0.999
32884,44435036,0.999
32885,44438299,0.999
32886,44438518,0.999
32887,44438989,0.999
32888,44439345,0.999
32889,44440289,0.999
32890,44440350,0.999
32891,44441658,0.999
32892,44443766,0.999
32893,44444760,0.999
32894,44445434,0.999
32895,44445676,0.999
32896,44447625,0.999
32897,44448241,0.999
32898,44448292,0.999
32899,44451901,0.999
32900,44451918,0.999
32901,44452697,0.999
32902,44452771,0.999
32903,44453655,0.999
32904,44454778,0.999
32905,44455890,0.999
32906,44456655,0.999
32907,44459183,0.999
32908,44459422,0.999
32909,44462106,0.999
32910,44465392,0.999
32911,44468770,0.999
32912,44468931,0.999
32913,44470198,0.999
32914,44470676,0.999
32915,44470923,0.999
32916,44471153,0.999
32917,44471226,0.999
32918,44471276,0.999
32919,44471764,0.999
32920,44471766,0.999
32921,44472163,0.999
32922,44475413,0.999
32923,44476845,0.999
32924,44477148,0.999
32925,44477173,0.999
32926,44477436,0.999
32927,44481871,0.999
32928,44483140,0.999
32929,44483590,0.999
32930,44483622,0.999
32931,44485319,0.999
32932,44488199,0.999
32933,44488495,0.999
32934,44488679,0.999
32935,44496029,0.999
32936,44496056,0.999
32937,44498174,0.999
32938,44499625,0.999
32939,44503454,0.999
32940,44503530,0.999
32941,44505830,0.999
32942,44505973,0.999
32943,44506068,0.999
32944,44506208,0.999
32945,44506418,0.999
32946,44506661,0.999
32947,44507307,0.999
32948,44507385,0.999
32949,44507502,0.999
32950,44507536,0.999
32951,44508932,0.999
32952,44509108,0.999
32953,44509762,0.999
32954,44511257,0.999
32955,44511533,0.999
32956,44511627,0.999
32957,44512638,0.999
32958,44513714,0.999
32959,44515059,0.999
32960,44515133,0.999
32961,44515322,0.999
32962,44515559,0.999
32963,44516095,0.999
32964,44516244,0.999
32965,44517360,0.999
32966,44519000,0.999
32967,44519643,0.999
32968,44520579,0.999
32969,44522802,0.999
32970,44523267,0.999
32971,44523782,0.999
32972,44524297,0.999
32973,44526587,0.999
32974,44526619,0.999
32975,44526742,0.999
32976,44526783,0.999
32977,44527765,0.999
32978,44529749,0.999
32979,44530634,0.999
32980,44530838,0.999
32981,44531139,0.999
32982,44531417,0.999
32983,44532255,0.999
32984,44533618,0.999
32985,44534651,0.999
32986,44534862,0.999
32987,44538269,0.999
32988,44538427,0.999
32989,44540178,0.999
32990,44541192,0.999
32991,44544947,0.999
32992,44545048,0.999
32993,44547068,0.999
32994,44548193,0.999
32995,44550517,0.999
32996,44551855,0.999
32997,44553194,0.999
32998,44553908,0.999
32999,44554015,0.999
33000,44554246,0.999
33001,44554686,0.999
33002,44560318,0.999
33003,44560401,0.999
33004,44560820,0.999
33005,44562775,0.999
33006,44562900,0.999
33007,44564682,0.999
33008,44566138,0.999
33009,44566533,0.999
33010,44569210,0.999
33011,44573986,0.999
33012,44574238,0.999
33013,44574459,0.999
33014,44574658,0.999
33015,44575493,0.999
33016,44575987,0.999
33017,44576493,0.999
33018,44576502,0.999
33019,44576600,0.999
33020,44577991,0.999
33021,44578961,0.999
33022,44582004,0.999
33023,44584528,0.999
33024,44585793,0.999
33025,44586023,0.999
33026,44586036,0.999
33027,44587830,0.999
33028,44588109,0.999
33029,44588179,0.999
33030,44590619,0.999
33031,44590732,0.999
33032,44591324,0.999
33033,44594228,0.999
33034,44594258,0.999
33035,44594575,0.999
33036,44595649,0.999
33037,44598670,0.999
33038,44601293,0.999
33039,44607601,0.999
33040,44612107,0.999
33041,44614147,0.999
33042,44614818,0.999
33043,44614969,0.999
33044,44615889,0.999
33045,44618812,0.999
33046,44622428,0.999
33047,44623923,0.999
33048,44623967,0.999
33049,44624097,0.999
33050,44624271,0.999
33051,44625679,0.999
33052,44625752,0.999
33053,44626413,0.999
33054,44626930,0.999
33055,44627027,0.999
33056,44628668,0.999
33057,44629764,0.999
33058,44631479,0.999
33059,44632367,0.999
33060,44632774,0.999
33061,44633305,0.999
33062,44634550,0.999
33063,44635103,0.999
33064,44635523,0.999
33065,44635616,0.999
33066,44637610,0.999
33067,44638781,0.999
33068,44639511,0.999
33069,44639599,0.999
33070,44639692,0.999
33071,44640139,0.999
33072,44640225,0.999
33073,44640229,0.999
33074,44640391,0.999
33075,44640575,0.999
33076,44642406,0.999
33077,44642532,0.999
33078,44643111,0.999
33079,44644905,0.999
33080,44644965,0.999
33081,44645153,0.999
33082,44652015,0.999
33083,44652392,0.999
33084,44653370,0.999
33085,44653549,0.999
33086,44654508,0.999
33087,44656112,0.999
33088,44657965,0.999
33089,44661045,0.999
33090,44661356,0.999
33091,44662413,0.999
33092,44662690,0.999
33093,44663475,0.999
33094,44664317,0.999
33095,44664491,0.999
33096,44664493,0.999
33097,44665354,0.999
33098,44666485,0.999
33099,44666595,0.999
33100,44667904,0.999
33101,44667931,0.999
33102,44668008,0.999
33103,44671875,0.999
33104,44673546,0.999
33105,44674283,0.999
33106,44674743,0.999
33107,44676388,0.999
33108,44678151,0.999
33109,44678348,0.999
33110,44678366,0.999
33111,44679339,0.999
33112,44679839,0.999
33113,44680412,0.999
33114,44680493,0.999
33115,44680581,0.999
33116,44680853,0.999
33117,44681510,0.999
33118,44684978,0.999
33119,44688302,0.999
33120,44688544,0.999
33121,44688665,0.999
33122,44688730,0.999
33123,44689809,0.999
33124,44690468,0.999
33125,44691350,0.999
33126,44692170,0.999
33127,44692598,0.999
33128,44692918,0.999
33129,44693897,0.999
33130,44693947,0.999
33131,44698691,0.999
33132,44698893,0.999
33133,44700166,0.999
33134,44701287,0.999
33135,44701824,0.999
33136,44703871,0.999
33137,44707364,0.999
33138,44708303,0.999
33139,44708638,0.999
33140,44708715,0.999
33141,44710365,0.999
33142,44712882,0.999
33143,44714510,0.999
33144,44716644,0.999
33145,44717232,0.999
33146,44721526,0.999
33147,44722011,0.999
33148,44723557,0.999
33149,44723663,0.999
33150,44724340,0.999
33151,44724837,0.999
33152,44728661,0.999
33153,44729897,0.999
33154,44731309,0.999
33155,44731641,0.999
33156,44732746,0.999
33157,44733778,0.999
33158,44733811,0.999
33159,44734296,0.999
33160,44734371,0.999
33161,44734420,0.999
33162,44734636,0.999
33163,44734805,0.999
33164,44737383,0.999
33165,44737813,0.999
33166,44737941,0.999
33167,44739156,0.999
33168,44739262,0.999
33169,44739502,0.999
33170,44740196,0.999
33171,44741498,0.999
33172,44742064,0.999
33173,44746942,0.999
33174,44746982,0.999
33175,44747086,0.999
33176,44747947,0.999
33177,44748550,0.999
33178,44749717,0.999
33179,44752304,0.999
33180,44753811,0.999
33181,44754858,0.999
33182,44755111,0.999
33183,44755859,0.999
33184,44755889,0.999
33185,44756263,0.999
33186,44756823,0.999
33187,44757213,0.999
33188,44757351,0.999
33189,44758521,0.999
33190,44759166,0.999
33191,44761485,0.999
33192,44761896,0.999
33193,44763201,0.999
33194,44763572,0.999
33195,44765052,0.999
33196,44765458,0.999
33197,44766403,0.999
33198,44766516,0.999
33199,44767100,0.999
33200,44768273,0.999
33201,44768710,0.999
33202,44768764,0.999
33203,44769385,0.999
33204,44769666,0.999
33205,44771182,0.999
33206,44771565,0.999
33207,44771817,0.999
33208,44773314,0.999
33209,44773532,0.999
33210,44773987,0.999
33211,44776543,0.999
33212,44777295,0.999
33213,44778412,0.999
33214,44779794,0.999
33215,44780038,0.999
33216,44780164,0.999
33217,44780406,0.999
33218,44781380,0.999
33219,44782161,0.999
33220,44782428,0.999
33221,44782609,0.999
33222,44784151,0.999
33223,44784622,0.999
33224,44786014,0.999
33225,44787762,0.999
33226,44788291,0.999
33227,44788633,0.999
33228,44790262,0.999
33229,44792258,0.999
33230,44792583,0.999
33231,44792807,0.999
33232,44793740,0.999
33233,44794539,0.999
33234,44795196,0.999
33235,44795663,0.999
33236,44796095,0.999
33237,44796128,0.999
33238,44797562,0.999
33239,44797938,0.999
33240,44798383,0.999
33241,44800445,0.999
33242,44800835,0.999
33243,44801026,0.999
33244,44801062,0.999
33245,44805438,0.999
33246,44805527,0.999
33247,44806643,0.999
33248,44806727,0.999
33249,44807986,0.999
33250,44809374,0.999
33251,44810799,0.999
33252,44814996,0.999
33253,44815762,0.999
33254,44816736,0.999
33255,44818157,0.999
33256,44818549,0.999
33257,44818995,0.999
33258,44819864,0.999
33259,44820879,0.999
33260,44821776,0.999
33261,44822371,0.999
33262,44823783,0.999
33263,44824099,0.999
33264,44824609,0.999
33265,44824624,0.999
33266,44825646,0.999
33267,44831696,0.999
33268,44832324,0.999
33269,44834337,0.999
33270,44834375,0.999
33271,44834924,0.999
33272,44835044,0.999
33273,44836231,0.999
33274,44836336,0.999
33275,44837987,0.999
33276,44838112,0.999
33277,44838826,0.999
33278,44840185,0.999
33279,44844732,0.999
33280,44847145,0.999
33281,44849741,0.999
33282,44850770,0.999
33283,44853271,0.999
33284,44853673,0.999
33285,44854046,0.999
33286,44856463,0.999
33287,44857531,0.999
33288,44860030,0.999
33289,44860471,0.999
33290,44862501,0.999
33291,44862943,0.999
33292,44868295,0.999
33293,44871449,0.999
33294,44871624,0.999
33295,44873421,0.999
33296,44874338,0.999
33297,44876587,0.999
33298,44878480,0.999
33299,44878617,0.999
33300,44878990,0.999
33301,44881545,0.999
33302,44881959,0.999
33303,44883370,0.999
33304,44884686,0.999
33305,44886189,0.999
33306,44887442,0.999
33307,44890910,0.999
33308,44893339,0.999
33309,44895286,0.999
33310,44896354,0.999
33311,44896910,0.999
33312,44897059,0.999
33313,44900262,0.999
33314,44900733,0.999
33315,44902037,0.999
33316,44902046,0.999
33317,44902426,0.999
33318,44903443,0.999
33319,44904163,0.999
33320,44904321,0.999
33321,44904348,0.999
33322,44904445,0.999
33323,44904629,0.999
33324,44905385,0.999
33325,44905988,0.999
33326,44906989,0.999
33327,44907153,0.999
33328,44907848,0.999
33329,44907927,0.999
33330,44908031,0.999
33331,44908035,0.999
33332,44909346,0.999
33333,44911079,0.999
33334,44911954,0.999
33335,44912642,0.999
33336,44914262,0.999
33337,44917224,0.999
33338,44918759,0.999
33339,44919118,0.999
33340,44921148,0.999
33341,44921197,0.999
33342,44922717,0.999
33343,44922823,0.999
33344,44922909,0.999
33345,44923720,0.999
33346,44925270,0.999
33347,44925525,0.999
33348,44926877,0.999
33349,44927940,0.999
33350,44928729,0.999
33351,44929969,0.999
33352,44931564,0.999
33353,44931573,0.999
33354,44931656,0.999
33355,44932510,0.999
33356,44933625,0.999
33357,44938131,0.999
33358,44938740,0.999
33359,44938851,0.999
33360,44939291,0.999
33361,44939778,0.999
33362,44939835,0.999
33363,44939950,0.999
33364,44940483,0.999
33365,44941827,0.999
33366,44942005,0.999
33367,44943218,0.999
33368,44943299,0.999
33369,44943726,0.999
33370,44945587,0.999
33371,44947766,0.999
33372,44947938,0.999
33373,44948533,0.999
33374,44949039,0.999
33375,44949747,0.999
33376,44950851,0.999
33377,44954283,0.999
33378,44954739,0.999
33379,44955646,0.999
33380,44955649,0.999
33381,44955888,0.999
33382,44959929,0.999
33383,44960235,0.999
33384,44960997,0.999
33385,44961236,0.999
33386,44961719,0.999
33387,44961734,0.999
33388,44961774,0.999
33389,44962472,0.999
33390,44963241,0.999
33391,44964236,0.999
33392,44964266,0.999
33393,44965291,0.999
33394,44966223,0.999
33395,44967062,0.999
33396,44967156,0.999
33397,44967231,0.999
33398,44967742,0.999
33399,44967972,0.999
33400,44969896,0.999
33401,44970100,0.999
33402,44971210,0.999
33403,44971727,0.999
33404,44972079,0.999
33405,44973308,0.999
33406,44973799,0.999
33407,44974690,0.999
33408,44975319,0.999
33409,44976374,0.999
33410,44978261,0.999
33411,44982335,0.999
33412,44982997,0.999
33413,44983517,0.999
33414,44985764,0.999
33415,44985865,0.999
33416,44994696,0.999
33417,44996182,0.999
33418,44996305,0.999
33419,44996450,0.999
33420,44997106,0.999
33421,44997386,0.999
33422,44999028,0.999
33423,44999208,0.999
33424,45000928,0.999
33425,45000937,0.999
33426,45001682,0.999
33427,45003788,0.999
33428,45005666,0.999
33429,45006333,0.999
33430,45006932,0.999
33431,45008729,0.999
33432,45013175,0.999
33433,45015808,0.999
33434,45016870,0.999
33435,45023247,0.999
33436,45024280,0.999
33437,45024324,0.999
33438,45026332,0.999
33439,45031738,0.999
33440,45035849,0.999
33441,45036213,0.999
33442,45040922,0.999
33443,45041672,0.999
33444,45042500,0.999
33445,45044175,0.999
33446,45045087,0.999
33447,45045800,0.999
33448,45055061,0.999
33449,45055080,0.999
33450,45062206,0.999
33451,45063064,0.999
33452,45067134,0.999
33453,45071868,0.999
33454,45072429,0.999
33455,45076129,0.999
33456,45079947,0.999
33457,45080421,0.999
33458,45080809,0.999
33459,45080916,0.999
33460,45081971,0.999
33461,45082500,0.999
33462,45084174,0.999
33463,45084479,0.999
33464,45086403,0.999
33465,45087210,0.999
33466,45088006,0.999
33467,45089066,0.999
33468,45092517,0.999
33469,45092921,0.999
33470,45096818,0.999
33471,45098937,0.999
33472,45099172,0.999
33473,45099766,0.999
33474,45099876,0.999
33475,45100761,0.999
33476,45103199,0.999
33477,45105321,0.999
33478,45107363,0.999
33479,45110207,0.999
33480,45110334,0.999
33481,45110832,0.999
33482,45110934,0.999
33483,45111826,0.999
33484,45114285,0.999
33485,45115255,0.999
33486,45115864,0.999
33487,45119029,0.999
33488,45119670,0.999
33489,45119925,0.999
33490,45120681,0.999
33491,45121949,0.999
33492,45125082,0.999
33493,45125293,0.999
33494,45125954,0.999
33495,45127235,0.999
33496,45128722,0.999
33497,45130310,0.999
33498,45131033,0.999
33499,45131155,0.999
33500,45131618,0.999
33501,45131665,0.999
33502,45131759,0.999
33503,45133290,0.999
33504,45133767,0.999
33505,45134166,0.999
33506,45135893,0.999
33507,45136254,0.999
33508,45136444,0.999
33509,45141400,0.999
33510,45141833,0.999
33511,45142213,0.999
33512,45145102,0.999
33513,45146053,0.999
33514,45146475,0.999
33515,45147956,0.999
33516,45148845,0.999
33517,45149206,0.999
33518,45150235,0.999
33519,45152402,0.999
33520,45152468,0.999
33521,45153059,0.999
33522,45153203,0.999
33523,45153830,0.999
33524,45155948,0.999
33525,45157728,0.999
33526,45158419,0.999
33527,45158725,0.999
33528,45162469,0.999
33529,45168845,0.999
33530,45169805,0.999
33531,45170069,0.999
33532,45170920,0.999
33533,45171270,0.999
33534,45171415,0.999
33535,45171535,0.999
33536,45171687,0.999
33537,45173910,0.999
33538,45174026,0.999
33539,45175354,0.999
33540,45176092,0.999
33541,45176554,0.999
33542,45176704,0.999
33543,45176903,0.999
33544,45177846,0.999
33545,45177898,0.999
33546,45178901,0.999
33547,45179378,0.999
33548,45179495,0.999
33549,45180191,0.999
33550,45180679,0.999
33551,45180701,0.999
33552,45180934,0.999
33553,45181392,0.999
33554,45181441,0.999
33555,45181468,0.999
33556,45182197,0.999
33557,45183365,0.999
33558,45184757,0.999
33559,45185498,0.999
33560,45185631,0.999
33561,45186122,0.999
33562,45186397,0.999
33563,45186748,0.999
33564,45187241,0.999
33565,45187319,0.999
33566,45187417,0.999
33567,45187505,0.999
33568,45187591,0.999
33569,45187625,0.999
33570,45187808,0.999
33571,45187826,0.999
33572,45187971,0.999
33573,45188433,0.999
33574,45188884,0.999
33575,45189100,0.999
33576,45189113,0.999
33577,45189180,0.999
33578,45191701,0.999
33579,45192377,0.999
33580,45192989,0.999
33581,45193325,0.999
33582,45193459,0.999
33583,45195033,0.999
33584,45195274,0.999
33585,45195518,0.999
33586,45196248,0.999
33587,45196344,0.999
33588,45197215,0.999
33589,45198142,0.999
33590,45198271,0.999
33591,45198531,0.999
33592,45200045,0.999
33593,45201501,0.999
33594,45201572,0.999
33595,45202410,0.999
33596,45203360,0.999
33597,45203365,0.999
33598,45203421,0.999
33599,45203442,0.999
33600,45204266,0.999
33601,45204535,0.999
33602,45204600,0.999
33603,45205110,0.999
33604,45205138,0.999
33605,45205482,0.999
33606,45206471,0.999
33607,45207005,0.999
33608,45208527,0.999
33609,45208984,0.999
33610,45209349,0.999
33611,45210072,0.999
33612,45210567,0.999
33613,45211549,0.999
33614,45211676,0.999
33615,45212455,0.999
33616,45212620,0.999
33617,45212827,0.999
33618,45213547,0.999
33619,45215066,0.999
33620,45216013,0.999
33621,45216131,0.999
33622,45216415,0.999
33623,45217008,0.999
33624,45217996,0.999
33625,45218035,0.999
33626,45221406,0.999
33627,45221517,0.999
33628,45221935,0.999
33629,45222351,0.999
33630,45222642,0.999
33631,45222719,0.999
33632,45222746,0.999
33633,45223150,0.999
33634,45223299,0.999
33635,45223638,0.999
33636,45223887,0.999
33637,45224189,0.999
33638,45224286,0.999
33639,45225018,0.999
33640,45225046,0.999
33641,45227523,0.999
33642,45228584,0.999
33643,45229437,0.999
33644,45229572,0.999
33645,45231410,0.999
33646,45232757,0.999
33647,45232920,0.999
33648,45233033,0.999
33649,45234369,0.999
33650,45234834,0.999
33651,45236183,0.999
33652,45236778,0.999
33653,45236854,0.999
33654,45237143,0.999
33655,45237244,0.999
33656,45237934,0.999
33657,45238212,0.999
33658,45238334,0.999
33659,45238668,0.999
33660,45238795,0.999
33661,45239402,0.999
33662,45239451,0.999
33663,45240309,0.999
33664,45240464,0.999
33665,45241378,0.999
33666,45241848,0.999
33667,45244632,0.999
33668,45244846,0.999
33669,45245168,0.999
33670,45245799,0.999
33671,45246162,0.999
33672,45246791,0.999
33673,45248716,0.999
33674,45250461,0.999
33675,45250738,0.999
33676,45252731,0.999
33677,45253237,0.999
33678,45254687,0.999
33679,45255335,0.999
33680,45255744,0.999
33681,45255924,0.999
33682,45256164,0.999
33683,45256458,0.999
33684,45256978,0.999
33685,45257184,0.999
33686,45257471,0.999
33687,45258640,0.999
33688,45259631,0.999
33689,45259843,0.999
33690,45261041,0.999
33691,45261758,0.999
33692,45262123,0.999
33693,45262782,0.999
33694,45263245,0.999
33695,45264788,0.999
33696,45264905,0.999
33697,45265020,0.999
33698,45265186,0.999
33699,45266033,0.999
33700,45266471,0.999
33701,45267699,0.999
33702,45269556,0.999
33703,45269736,0.999
33704,45271733,0.999
33705,45272952,0.999
33706,45274986,0.999
33707,45275663,0.999
33708,45276112,0.999
33709,45276779,0.999
33710,45278169,0.999
33711,45279109,0.999
33712,45281595,0.999
33713,45282337,0.999
33714,45286041,0.999
33715,45288453,0.999
33716,45289924,0.999
33717,45289974,0.999
33718,45291423,0.999
33719,45292242,0.999
33720,45292295,0.999
33721,45293174,0.999
33722,45295712,0.999
33723,45297440,0.999
33724,45297703,0.999
33725,45300096,0.999
33726,45300684,0.999
33727,45302339,0.999
33728,45302404,0.999
33729,45302668,0.999
33730,45303721,0.999
33731,45305535,0.999
33732,45306668,0.999
33733,45310983,0.999
33734,45313494,0.999
33735,45313634,0.999
33736,45313895,0.999
33737,45314425,0.999
33738,45315346,0.999
33739,45315769,0.999
33740,45315786,0.999
33741,45317026,0.999
33742,45318042,0.999
33743,45321075,0.999
33744,45321230,0.999
33745,45324008,0.999
33746,45327765,0.999
33747,45327879,0.999
33748,45328185,0.999
33749,45330323,0.999
33750,45334048,0.999
33751,45335038,0.999
33752,45337038,0.999
33753,45337726,0.999
33754,45338349,0.999
33755,45339337,0.999
33756,45340646,0.999
33757,45340892,0.999
33758,45341009,0.999
33759,45341794,0.999
33760,45341863,0.999
33761,45344175,0.999
33762,45346919,0.999
33763,45348741,0.999
33764,45350683,0.999
33765,45351036,0.999
33766,45351247,0.999
33767,45353009,0.999
33768,45353991,0.999
33769,45354291,0.999
33770,45357036,0.999
33771,45357154,0.999
33772,45358223,0.999
33773,45359408,0.999
33774,45362399,0.999
33775,45362456,0.999
33776,45362523,0.999
33777,45362529,0.999
33778,45362753,0.999
33779,45362807,0.999
33780,45363282,0.999
33781,45363573,0.999
33782,45363766,0.999
33783,45364623,0.999
33784,45364649,0.999
33785,45365215,0.999
33786,45366987,0.999
33787,45367488,0.999
33788,45368154,0.999
33789,45370114,0.999
33790,45370701,0.999
33791,45370736,0.999
33792,45370829,0.999
33793,45371265,0.999
33794,45371266,0.999
33795,45373105,0.999
33796,45373828,0.999
33797,45375736,0.999
33798,45377584,0.999
33799,45378161,0.999
33800,45378226,0.999
33801,45378475,0.999
33802,45378619,0.999
33803,45379109,0.999
33804,45380296,0.999
33805,45380315,0.999
33806,45380423,0.999
33807,45380601,0.999
33808,45380939,0.999
33809,45381006,0.999
33810,45381655,0.999
33811,45382070,0.999
33812,45383558,0.999
33813,45383605,0.999
33814,45383746,0.999
33815,45383884,0.999
33816,45384082,0.999
33817,45384165,0.999
33818,45384458,0.999
33819,45384945,0.999
33820,45384968,0.999
33821,45385268,0.999
33822,45385733,0.999
33823,45385777,0.999
33824,45386421,0.999
33825,45387164,0.999
33826,45388682,0.999
33827,45388891,0.999
33828,45388950,0.999
33829,45389551,0.999
33830,45390668,0.999
33831,45390906,0.999
33832,45391147,0.999
33833,45391155,0.999
33834,45391247,0.999
33835,45392388,0.999
33836,45393072,0.999
33837,45393316,0.999
33838,45393900,0.999
33839,45394220,0.999
33840,45394900,0.999
33841,45395170,0.999
33842,45396653,0.999
33843,45397658,0.999
33844,45397705,0.999
33845,45399784,0.999
33846,45400247,0.999
33847,45402819,0.999
33848,45403307,0.999
33849,45403348,0.999
33850,45405184,0.999
33851,45405754,0.999
33852,45409219,0.999
33853,45409548,0.999
33854,45412350,0.999
33855,45413867,0.999
33856,45414732,0.999
33857,45414824,0.999
33858,45416006,0.999
33859,45416309,0.999
33860,45416830,0.999
33861,45418488,0.999
33862,45419112,0.999
33863,45420245,0.999
33864,45420505,0.999
33865,45423221,0.999
33866,45423699,0.999
33867,45424218,0.999
33868,45424521,0.999
33869,45424877,0.999
33870,45425559,0.999
33871,45425918,0.999
33872,45425939,0.999
33873,45427300,0.999
33874,45427862,0.999
33875,45428071,0.999
33876,45428077,0.999
33877,45428772,0.999
33878,45430118,0.999
33879,45430859,0.999
33880,45431465,0.999
33881,45431857,0.999
33882,45432808,0.999
33883,45434323,0.999
33884,45434399,0.999
33885,45435993,0.999
33886,45436906,0.999
33887,45437310,0.999
33888,45439026,0.999
33889,45439421,0.999
33890,45439602,0.999
33891,45442272,0.999
33892,45442317,0.999
33893,45444000,0.999
33894,45444253,0.999
33895,45445538,0.999
33896,45445641,0.999
33897,45445848,0.999
33898,45449779,0.999
33899,45450419,0.999
33900,45451593,0.999
33901,45451838,0.999
33902,45452130,0.999
33903,45452254,0.999
33904,45452582,0.999
33905,45455046,0.999
33906,45455263,0.999
33907,45456440,0.999
33908,45456589,0.999
33909,45456656,0.999
33910,45461021,0.999
33911,45461075,0.999
33912,45463307,0.999
33913,45465621,0.999
33914,45466148,0.999
33915,45467654,0.999
33916,45468005,0.999
33917,45468589,0.999
33918,45469237,0.999
33919,45470048,0.999
33920,45470479,0.999
33921,45472173,0.999
33922,45472308,0.999
33923,45472324,0.999
33924,45472727,0.999
33925,45475030,0.999
33926,45475153,0.999
33927,45476128,0.999
33928,45476574,0.999
33929,45478579,0.999
33930,45479220,0.999
33931,45479529,0.999
33932,45480914,0.999
33933,45482365,0.999
33934,45483201,0.999
33935,45483606,0.999
33936,45484155,0.999
33937,45484170,0.999
33938,45484381,0.999
33939,45485047,0.999
33940,45486106,0.999
33941,45486991,0.999
33942,45489808,0.999
33943,45491703,0.999
33944,45492024,0.999
33945,45492602,0.999
33946,45493264,0.999
33947,45493697,0.999
33948,45497723,0.999
33949,45499090,0.999
33950,45499234,0.999
33951,45500378,0.999
33952,45500788,0.999
33953,45501117,0.999
33954,45503214,0.999
33955,45503711,0.999
33956,45504906,0.999
33957,45505297,0.999
33958,45506829,0.999
33959,45509823,0.999
33960,45512657,0.999
33961,45513160,0.999
33962,45516869,0.999
33963,45519805,0.999
33964,45521343,0.999
33965,45521872,0.999
33966,45522102,0.999
33967,45525672,0.999
33968,45526660,0.999
33969,45527089,0.999
33970,45527271,0.999
33971,45528310,0.999
33972,45529816,0.999
33973,45529938,0.999
33974,45530530,0.999
33975,45530821,0.999
33976,45531297,0.999
33977,45532122,0.999
33978,45533366,0.999
33979,45533538,0.999
33980,45534053,0.999
33981,45534919,0.999
33982,45534969,0.999
33983,45535411,0.999
33984,45535533,0.999
33985,45536886,0.999
33986,45538015,0.999
33987,45538434,0.999
33988,45539251,0.999
33989,45539612,0.999
33990,45539797,0.999
33991,45540774,0.999
33992,45542511,0.999
33993,45542879,0.999
33994,45543616,0.999
33995,45543676,0.999
33996,45544770,0.999
33997,45545183,0.999
33998,45545407,0.999
33999,45546172,0.999
34000,45546248,0.999
34001,45547760,0.999
34002,45549627,0.999
34003,45549871,0.999
34004,45551121,0.999
34005,45552078,0.999
34006,45552175,0.999
34007,45553964,0.999
34008,45554075,0.999
34009,45554748,0.999
34010,45555436,0.999
34011,45557017,0.999
34012,45557033,0.999
34013,45557336,0.999
34014,45557451,0.999
34015,45557975,0.999
34016,45558037,0.999
34017,45558178,0.999
34018,45558737,0.999
34019,45559089,0.999
34020,45559557,0.999
34021,45559727,0.999
34022,45560038,0.999
34023,45560761,0.999
34024,45563433,0.999
34025,45563971,0.999
34026,45564176,0.999
34027,45565475,0.999
34028,45566335,0.999
34029,45567506,0.999
34030,45567683,0.999
34031,45568816,0.999
34032,45568818,0.999
34033,45569153,0.999
34034,45569647,0.999
34035,45569796,0.999
34036,45571769,0.999
34037,45572595,0.999
34038,45572884,0.999
34039,45573083,0.999
34040,45573928,0.999
34041,45573991,0.999
34042,45577329,0.999
34043,45578116,0.999
34044,45578923,0.999
34045,45578929,0.999
34046,45579374,0.999
34047,45579559,0.999
34048,45579789,0.999
34049,45580223,0.999
34050,45580290,0.999
34051,45581103,0.999
34052,45581575,0.999
34053,45582472,0.999
34054,45582500,0.999
34055,45582954,0.999
34056,45583408,0.999
34057,45586018,0.999
34058,45586255,0.999
34059,45586289,0.999
34060,45586983,0.999
34061,45587770,0.999
34062,45588237,0.999
34063,45588878,0.999
34064,45589206,0.999
34065,45589259,0.999
34066,45589573,0.999
34067,45592842,0.999
34068,45594295,0.999
34069,45594395,0.999
34070,45594711,0.999
34071,45596665,0.999
34072,45599327,0.999
34073,45599508,0.999
34074,45599553,0.999
34075,45599588,0.999
34076,45599866,0.999
34077,45600280,0.999
34078,45600617,0.999
34079,45601075,0.999
34080,45601687,0.999
34081,45602193,0.999
34082,45602300,0.999
34083,45602638,0.999
34084,45603572,0.999
34085,45604980,0.999
34086,45606098,0.999
34087,45606893,0.999
34088,45606971,0.999
34089,45607859,0.999
34090,45608182,0.999
34091,45608330,0.999
34092,45608564,0.999
34093,45608700,0.999
34094,45609049,0.999
34095,45609148,0.999
34096,45609226,0.999
34097,45609272,0.999
34098,45610923,0.999
34099,45612558,0.999
34100,45613327,0.999
34101,45615880,0.999
34102,45615888,0.999
34103,45617124,0.999
34104,45617176,0.999
34105,45617192,0.999
34106,45617317,0.999
34107,45619980,0.999
34108,45621459,0.999
34109,45622500,0.999
34110,45622946,0.999
34111,45625839,0.999
34112,45627835,0.999
34113,45627914,0.999
34114,45627947,0.999
34115,45629350,0.999
34116,45629822,0.999
34117,45630157,0.999
34118,45630418,0.999
34119,45631420,0.999
34120,45631610,0.999
34121,45631722,0.999
34122,45632937,0.999
34123,45633702,0.999
34124,45634408,0.999
34125,45635141,0.999
34126,45635488,0.999
34127,45635498,0.999
34128,45637163,0.999
34129,45637872,0.999
34130,45638201,0.999
34131,45638441,0.999
34132,45640336,0.999
34133,45640631,0.999
34134,45641452,0.999
34135,45642105,0.999
34136,45643268,0.999
34137,45644083,0.999
34138,45644416,0.999
34139,45644724,0.999
