Position	Call_Freq
22379229	0.999
22379963	0.9980237
22383040	0.999
22384894	0.999
22385317	0.999
22386076	0.999
22391189	0.9960474
22395694	0.9980237
22397553	0.999
22402418	0.999
22403287	0.999
22403651	0.999
22404601	0.999
22405162	0.999
22410922	0.9980237
22412268	0.999
22412562	0.999
22413085	0.999
22414429	0.999
22415536	0.9980237
22415830	0.999
22416040	0.999
22416122	0.9980237
22416573	0.999
22417546	0.9980237
22417667	0.999
22422239	0.999
22423877	0.999
22424869	0.999
22428284	0.999
22430527	0.999
22431290	0.999
22431933	0.999
22436847	0.999
22437091	0.999
22438279	0.9980237
22441124	0.9980237
22441996	0.9980237
22443692	0.9980237
22445714	0.999
22447016	0.999
22447155	0.999
22447232	0.9980237
22453423	0.999
22454648	0.999
22455724	0.999
22455961	0.999
22456489	0.999
22462490	0.9980237
22462958	0.999
22463274	0.9980237
22464949	0.9980237
22467756	0.999
22474158	0.999
22474873	0.999
22475050	0.999
22477965	0.999
22478094	0.999
22480774	0.999
22481646	0.9980237
22482096	0.999
22483373	0.999
22483395	0.999
22484270	0.999
22484364	0.9960474
22484805	0.999
22485322	0.999
22487052	0.999
22487988	0.9980237
22488367	0.999
22488754	0.999
22493295	0.999
22493654	0.999
22494007	0.999
22496147	0.999
22496290	0.999
22498934	0.999
22503267	0.999
22504187	0.999
22504818	0.999
22506050	0.9980237
22506727	0.999
22508770	0.999
22509393	0.999
22509433	0.9980237
22510282	0.9980237
22510440	0.999
22511936	0.999
22512215	0.999
22512529	0.9703557
22514392	0.9980237
22514621	0.999
22514639	0.999
22515071	0.999
22515199	0.999
22516729	0.999
22518523	0.999
22520142	0.9960474
22520856	0.999
22522660	0.999
22528122	0.9960474
22531141	0.9940711
22532134	0.999
22533234	0.999
22533291	0.9980237
22533297	0.999
22537312	0.9920949
22537865	0.9960474
22539273	0.9960474
22539992	0.9980237
22540915	0.999
22541816	0.999
22541829	0.999
22542023	0.999
22542227	0.999
22542989	0.999
22543034	0.999
22543700	0.999
22543844	0.999
22544313	0.9980237
22544515	0.9960474
22544577	0.9980237
22544749	0.999
22544962	0.999
22546186	0.999
22546275	0.999
22546276	0.9901186
22546707	0.9980237
22546871	0.999
22546914	0.999
22546921	0.999
22547347	0.9901186
22548142	0.999
22548283	0.999
22548294	0.999
22548693	0.9881423
22549221	0.999
22549369	0.999
22550426	0.9920949
22550445	0.999
22550523	0.999
22550534	0.9980237
22550859	0.999
22551108	0.999
22551326	0.999
22551503	0.999
22551506	0.999
22552334	0.9980237
22552937	0.999
22552976	0.999
22553140	0.999
22553477	0.999
22553606	0.9960474
22553688	0.9960474
22553946	0.999
22554089	0.999
22555330	0.999
22556593	0.9980237
22556737	0.999
22557099	0.9980237
22557747	0.999
22557807	0.9980237
22558138	0.999
22558374	0.999
22558647	0.999
22558760	0.999
22560429	0.999
22561479	0.999
22561865	0.9980237
22561960	0.999
22562311	0.9960474
22562438	0.999
22567061	0.999
22567942	0.999
22568595	0.999
22569193	0.999
22571208	0.999
22571711	0.999
22576515	0.9960474
22577636	0.999
22579063	0.999
22581060	0.999
22586368	0.9980237
22590835	0.999
22592661	0.9980237
22594724	0.999
22596825	0.999
22597615	0.999
22609101	0.999
22609603	0.999
22610804	0.999
22614132	0.999
22620770	0.999
22621349	0.999
22623266	0.999
22623711	0.999
22626958	0.999
22628644	0.999
22630002	0.999
22632931	0.999
22632949	0.999
22633060	0.999
22633155	0.9940711
22633889	0.9980237
22636309	0.9980237
22636562	0.999
22637986	0.999
22638191	0.999
22640019	0.999
22643603	0.9881423
22643791	0.999
22644821	0.999
22644982	0.999
22645527	0.9960474
22646117	0.999
22648072	0.999
22650638	0.999
22651007	0.999
22653584	0.999
22653621	0.9940711
22654115	0.9960474
22659450	0.999
22659561	0.999
22660395	0.999
22660964	0.999
22661494	0.9980237
22661807	0.999
22663632	0.9980237
22667137	0.999
22668509	0.9980237
22672420	0.999
22676830	0.999
22678101	0.999
22678217	0.999
22678538	0.999
22679977	0.9920949
22680386	0.999
22681773	0.999
22682070	0.9960474
22682109	0.999
22682610	0.999
22684802	0.999
22685971	0.999
22688071	0.999
22689686	0.999
22692225	0.9980237
22692624	0.999
22692980	0.9940711
22696072	0.999
22696221	0.999
22698517	0.9980237
22698972	0.999
22699216	0.9980237
22699716	0.999
22700753	0.9901186
22701120	0.9980237
22701556	0.999
22702298	0.999
22702382	0.9980237
22702558	0.9960474
22703677	0.999
22705079	0.999
22707560	0.999
22708359	0.999
22709067	0.999
22710310	0.999
22710424	0.999
22710595	0.999
22711424	0.999
22712636	0.999
22724499	0.9980237
22725156	0.999
22725487	0.999
22725941	0.999
22726022	0.999
22726109	0.999
22726202	0.999
22726387	0.9980237
22726908	0.999
22729012	0.9960474
22729352	0.999
22729973	0.999
22730282	0.999
22730400	0.999
22732148	0.999
22735177	0.999
22735186	0.999
22735819	0.999
22736115	0.999
22736734	0.999
22738305	0.9980237
22738735	0.9980237
22740552	0.9940711
22740897	0.999
22743299	0.999
22743529	0.9980237
22744442	0.9980237
22746255	0.999
22746415	0.9940711
22746685	0.9960474
22749430	0.9920949
22749503	0.999
22751600	0.9940711
22752339	0.999
22752843	0.999
22753378	0.999
22753651	0.999
22754106	0.999
22755069	0.999
22755730	0.999
22755796	0.999
22757263	0.9960474
22757801	0.999
22758386	0.999
22758901	0.999
22763889	0.999
22765077	0.9980237
22767120	0.999
22767230	0.999
22767280	0.999
22768430	0.9920949
22769245	0.999
22770026	0.999
22771170	0.9980237
22772779	0.999
22773103	0.999
22776823	0.999
22778463	0.9940711
22778500	0.999
22778715	0.999
22779197	0.999
22779280	0.999
22779313	0.999
22779449	0.999
22779467	0.999
22779865	0.999
22780049	0.999
22780354	0.999
22780399	0.999
22780715	0.999
22780795	0.999
22780826	0.999
22780848	0.9980237
22781918	0.999
22782178	0.999
22782521	0.999
22783283	0.999
22783872	0.9980237
22785669	0.9960474
22786872	0.999
22786991	0.999
22790039	0.9980237
22790214	0.9940711
22790548	0.9980237
22794443	0.9980237
22797078	0.999
22801545	0.999
22802803	0.9940711
22803909	0.999
22804107	0.999
22804844	0.9940711
22806244	0.9980237
22807485	0.999
22807870	0.999
22808739	0.999
22809790	0.999
22814567	0.999
22817485	0.9980237
22818098	0.999
22818619	0.999
22818731	0.999
22820537	0.999
22821302	0.999
22821741	0.999
22821992	0.999
22822158	0.9940711
22822196	0.999
22823446	0.999
22824238	0.999
22824873	0.999
22825452	0.999
22826089	0.999
22826108	0.999
22827739	0.999
22838125	0.9980237
22838648	0.999
22842138	0.9980237
22842636	0.9980237
22844949	0.999
22847104	0.999
22847591	0.999
22847823	0.999
22850216	0.999
22857627	0.999
22858229	0.999
22860113	0.999
22865224	0.9980237
22866951	0.986166
22868832	0.999
22869909	0.999
22870830	0.999
22871066	0.999
22871700	0.9980237
22873152	0.999
22873254	0.999
22873298	0.999
22874977	0.999
22876163	0.999
22877174	0.999
22877877	0.999
22880315	0.999
22883801	0.999
22885710	0.999
22887257	0.999
22891923	0.999
22898411	0.999
22899578	0.999
22900228	0.999
22901528	0.999
22901764	0.9980237
22902943	0.999
22903306	0.999
22905041	0.999
22906203	0.999
22906716	0.999
22908218	0.9940711
22908891	0.9980237
22914887	0.999
22916871	0.999
22919913	0.999
22920597	0.999
22924188	0.999
22925400	0.999
22925460	0.999
22925940	0.999
22928425	0.999
22930342	0.999
22933104	0.999
22935485	0.9901186
22937497	0.999
22937968	0.9960474
22938521	0.9980237
22938760	0.999
22938940	0.999
22939045	0.999
22940160	0.9980237
22941387	0.999
22943037	0.999
22943786	0.999
22944310	0.999
22945845	0.999
22947253	0.9980237
22947627	0.999
22951505	0.999
22954330	0.999
22955608	0.9940711
22955623	0.9920949
22958339	0.9980237
22958682	0.999
22959733	0.999
22962231	0.9980237
22963855	0.999
22966362	0.999
22968144	0.999
22974672	0.9960474
22974778	0.9980237
22975660	0.9940711
22975923	0.999
22978871	0.999
22978973	0.999
22979563	0.999
22982087	0.999
22988426	0.9920949
22989346	0.999
22990784	0.999
22994017	0.999
22994183	0.9920949
22994584	0.9980237
22997466	0.999
22998634	0.999
23001918	0.999
23007275	0.999
23009294	0.999
23009317	0.999
23011058	0.999
23011278	0.9920949
23011468	0.999
23012830	0.999
23014459	0.999
23015092	0.9940711
23016970	0.9960474
23017017	0.999
23017044	0.999
23017082	0.999
23018749	0.999
23019724	0.999
23019849	0.999
23020003	0.999
23021597	0.9980237
23022372	0.999
23025295	0.9980237
23026271	0.9960474
23026496	0.999
23026945	0.9960474
23027413	0.999
23027621	0.999
23027917	0.9960474
23028093	0.999
23028137	0.999
23028363	0.9901186
23028724	0.9881423
23028934	0.9980237
23031656	0.999
23032882	0.999
23033132	0.9980237
23034274	0.999
23034556	0.9980237
23036049	0.9980237
23037142	0.999
23037365	0.999
23037786	0.999
23038812	0.999
23040948	0.9901186
23041366	0.999
23042948	0.999
23043320	0.999
23043577	0.999
23044075	0.9960474
23044147	0.999
23044358	0.999
23045980	0.999
23048733	0.999
23049826	0.999
23052614	0.999
23053173	0.999
23053607	0.999
23056864	0.999
23057482	0.999
23057867	0.999
23059255	0.9960474
23059279	0.9960474
23060257	0.999
23061158	0.999
23062075	0.999
23062145	0.999
23062927	0.999
23062984	0.999
23063142	0.999
23063779	0.999
23064279	0.999
23064931	0.999
23065342	0.9980237
23066338	0.9940711
23067799	0.9960474
23068661	0.999
23068833	0.999
23069201	0.9980237
23071031	0.999
23073904	0.999
23074163	0.999
23074201	0.9940711
23074375	0.999
23074980	0.9960474
23076500	0.999
23076914	0.999
23077649	0.999
23078996	0.999
23080100	0.999
23080369	0.9980237
23080463	0.999
23082662	0.999
23085003	0.9980237
23085091	0.999
23085858	0.9980237
23086504	0.986166
23088595	0.999
23088876	0.9920949
23089672	0.999
23090339	0.9980237
23091261	0.999
23091500	0.999
23091791	0.999
23091979	0.9980237
23093046	0.9901186
23094699	0.999
23095048	0.999
23095097	0.999
23095286	0.9920949
23096240	0.999
23097278	0.999
23097735	0.9980237
23097880	0.999
23099642	0.999
23100819	0.999
23101243	0.999
23102258	0.9822134
23103193	0.999
23103659	0.999
23104065	0.9980237
23106084	0.999
23106737	0.9980237
23106879	0.9762846
23106988	0.999
23108021	0.999
23108635	0.999
23109202	0.9980237
23109653	0.999
23109875	0.999
23110036	0.999
23110808	0.999
23110911	0.9980237
23110942	0.999
23112694	0.999
23112807	0.999
23113092	0.9980237
23113840	0.999
23117260	0.9960474
23118229	0.999
23119286	0.9980237
23119766	0.999
23123572	0.9980237
23123691	0.999
23125805	0.999
23127096	0.999
23127480	0.999
23127661	0.9980237
23128010	0.999
23128089	0.999
23128329	0.999
23131695	0.9920949
23132344	0.999
23132471	0.999
23132935	0.999
23133689	0.999
23133796	0.999
23134866	0.9960474
23134948	0.9980237
23137283	0.9822134
23137436	0.999
23140364	0.999
23140535	0.9980237
23141445	0.999
23141615	0.999
23141655	0.9881423
23142212	0.9802371
23142478	0.9980237
23144070	0.999
23144098	0.9980237
23144230	0.9980237
23144453	0.999
23146607	0.999
23147178	0.999
23148377	0.9940711
23149497	0.999
23149849	0.999
23150342	0.999
23151564	0.9940711
23155655	0.999
23157275	0.999
23158336	0.999
23158402	0.999
23159261	0.9980237
23160502	0.9940711
23161807	0.999
23167776	0.9960474
23168868	0.999
23170450	0.999
23173019	0.999
23173712	0.999
23174214	0.9980237
23174333	0.9920949
23174683	0.999
23179405	0.999
23179989	0.9980237
23180063	0.999
23181237	0.9881423
23181354	0.999
23181960	0.9980237
23184487	0.999
23185159	0.999
23186285	0.999
23187691	0.999
23191499	0.999
23192070	0.999
23192353	0.999
23193622	0.999
23205915	0.999
23206726	0.999
23206982	0.999
23207905	0.999
23208413	0.999
23210809	0.999
23211744	0.9980237
23213339	0.999
23213545	0.999
23217594	0.999
23217639	0.999
23221299	0.999
23223024	0.999
23228455	0.9940711
23228468	0.999
23228689	0.9980237
23229418	0.9980237
23229892	0.9901186
23230122	0.999
23230565	0.999
23231320	0.999
23231946	0.999
23232500	0.9980237
23233429	0.999
23233548	0.999
23234010	0.999
23234699	0.999
23236049	0.999
23237371	0.999
23237582	0.999
23237728	0.999
23238367	0.9980237
23239361	0.9980237
23239516	0.9980237
23240969	0.999
23240974	0.999
23244644	0.999
23245623	0.999
23246833	0.9762846
23248214	0.9762846
23248368	0.999
23248866	0.999
23250083	0.999
23250206	0.999
23251415	0.9960474
23251453	0.999
23251681	0.999
23252052	0.999
23253524	0.999
23253584	0.999
23254835	0.999
23255069	0.999
23255813	0.9980237
23256515	0.999
23256870	0.999
23258720	0.999
23259574	0.999
23260578	0.999
23260724	0.999
23260813	0.999
23262257	0.999
23262258	0.9980237
23264119	0.999
23266616	0.999
23267078	0.999
23267744	0.999
23267804	0.999
23267901	0.999
23268103	0.9980237
23268637	0.999
23268799	0.999
23268942	0.999
23269918	0.999
23270527	0.999
23271783	0.999
23271822	0.999
23271870	0.9980237
23273877	0.999
23274233	0.999
23275327	0.999
23276385	0.999
23277229	0.999
23277694	0.999
23277876	0.9802371
23278344	0.999
23279709	0.999
23280275	0.999
23283859	0.999
23285015	0.999
23285903	0.999
23289130	0.999
23292160	0.9980237
23294180	0.999
23295384	0.999
23297707	0.9920949
23298296	0.9980237
23300388	0.999
23300952	0.999
23301716	0.9940711
23302164	0.999
23302619	0.999
23302663	0.9980237
23302896	0.999
23304141	0.9980237
23304207	0.999
23305768	0.999
23306826	0.999
23307908	0.999
23308531	0.9743083
23312166	0.999
23312525	0.9980237
23313032	0.999
23313192	0.999
23313216	0.999
23313366	0.9980237
23313987	0.999
23316501	0.999
23318014	0.999
23318714	0.999
23320137	0.9940711
23321327	0.999
23325047	0.999
23325150	0.9980237
23327437	0.999
23328004	0.999
23328141	0.999
23330623	0.999
23331021	0.999
23331141	0.9822134
23332604	0.999
23334735	0.999
23336119	0.9980237
23340132	0.999
23344265	0.9980237
23344433	0.999
23344590	0.9980237
23345069	0.9980237
23345589	0.9980237
23345844	0.9980237
23345950	0.999
23346316	0.999
23346501	0.999
23347553	0.999
23350790	0.999
23351333	0.9960474
23351889	0.9980237
23352480	0.999
23352685	0.9960474
23353377	0.999
23353576	0.999
23354269	0.999
23355423	0.9980237
23355769	0.999
23355895	0.999
23356103	0.999
23356193	0.9960474
23356358	0.999
23356609	0.999
23356862	0.999
23357165	0.999
23357495	0.999
23357725	0.9980237
23357938	0.9980237
23360318	0.999
23361613	0.9703557
23363443	0.999
23363989	0.999
23364320	0.999
23369317	0.999
23369483	0.9980237
23370518	0.9980237
23371580	0.999
23373674	0.999
23375907	0.999
23377815	0.999
23381901	0.9980237
23387816	0.999
23389612	0.9920949
23395088	0.999
23396291	0.999
23400107	0.9980237
23400751	0.999
23402467	0.999
23406380	0.9980237
23406519	0.999
23418946	0.999
23419312	0.999
23419556	0.9980237
23420797	0.999
23421079	0.9960474
23421101	0.999
23421244	0.999
23422621	0.9980237
23423097	0.999
23424613	0.999
23424638	0.999
23424660	0.9960474
23426648	0.9881423
23427231	0.986166
23427399	0.9940711
23428458	0.999
23429088	0.999
23429344	0.999
23430230	0.9940711
23430519	0.999
23432282	0.999
23432310	0.999
23432528	0.9980237
23432810	0.999
23433317	0.999
23433454	0.999
23433602	0.999
23434267	0.999
23434360	0.999
23437384	0.999
23438001	0.9980237
23439347	0.999
23440592	0.999
23442042	0.999
23444301	0.9940711
23444688	0.999
23444751	0.999
23445282	0.999
23446322	0.999
23446429	0.9980237
23447183	0.9980237
23447333	0.999
23454758	0.9940711
23455800	0.999
23456406	0.9920949
23456538	0.9980237
23456746	0.999
23456843	0.972332
23457003	0.999
23459376	0.999
23461082	0.9940711
23461645	0.9980237
23461806	0.999
23465830	0.999
23467446	0.9980237
23469910	0.999
23471664	0.999
23471681	0.999
23471904	0.9980237
23471995	0.999
23472390	0.999
23472391	0.999
23472459	0.999
23472719	0.999
23474010	0.999
23474808	0.999
23475486	0.999
23476767	0.9980237
23481806	0.9960474
23482396	0.9980237
23483870	0.999
23484325	0.999
23487503	0.999
23488224	0.999
23488325	0.999
23488418	0.999
23489000	0.999
23489500	0.9940711
23490589	0.999
23490713	0.999
23495535	0.9980237
23496088	0.999
23499533	0.9980237
23499536	0.999
23499973	0.9980237
23500004	0.999
23500596	0.999
23501350	0.9980237
23503299	0.999
23503339	0.999
23503633	0.999
23507407	0.999
23512774	0.999
23516909	0.9901186
23517691	0.999
23519418	0.9960474
23521388	0.999
23523351	0.999
23523925	0.999
23524152	0.999
23524229	0.999
23524646	0.9980237
23525009	0.999
23525526	0.999
23525887	0.999
23526154	0.9960474
23526256	0.999
23529910	0.986166
23529929	0.9743083
23530406	0.9980237
23530521	0.9920949
23530797	0.999
23532718	0.999
23532819	0.999
23533308	0.999
23533438	0.999
23539846	0.999
23544764	0.999
23546639	0.9980237
23547744	0.986166
23547770	0.999
23548401	0.999
23548919	0.999
23549166	0.999
23549216	0.999
23549911	0.999
23551133	0.999
23551310	0.999
23551756	0.999
23551809	0.999
23553991	0.9980237
23557950	0.999
23564264	0.999
23565778	0.9743083
23567743	0.999
23567838	0.999
23567879	0.999
23567918	0.986166
23567957	0.9822134
23568344	0.999
23568490	0.9980237
23569144	0.999
23576134	0.999
23576788	0.999
23577648	0.9980237
23578189	0.999
23578674	0.9980237
23581314	0.999
23581876	0.9980237
23582418	0.999
23583023	0.999
23583392	0.999
23583725	0.9980237
23584116	0.9960474
23584453	0.999
23586184	0.999
23586360	0.999
23586559	0.999
23586786	0.999
23586849	0.999
23586941	0.999
23587910	0.999
23588708	0.999
23589053	0.999
23590577	0.999
23591216	0.9960474
23591323	0.999
23591610	0.999
23592543	0.999
23592714	0.999
23592966	0.9980237
23593181	0.999
23594292	0.9980237
23595637	0.999
23602307	0.999
23602507	0.9980237
23606627	0.999
23607257	0.999
23607655	0.9980237
23611359	0.9960474
23612305	0.9980237
23613750	0.999
23614577	0.9980237
23616469	0.999
23618571	0.9980237
23619543	0.9980237
23619617	0.999
23622758	0.999
23623457	0.999
23624589	0.999
23625746	0.9743083
23626954	0.999
23629222	0.999
23632211	0.999
23632730	0.999
23632776	0.999
23633755	0.9960474
23634144	0.999
23635691	0.999
23637093	0.999
23637577	0.9960474
23638021	0.9881423
23638306	0.9980237
23639384	0.999
23642352	0.9940711
23642389	0.9980237
23642427	0.999
23642458	0.9980237
23643813	0.9960474
23644387	0.9980237
23645518	0.999
23648032	0.9960474
23649458	0.999
23650713	0.999
23652185	0.999
23652464	0.999
23657474	0.999
23657494	0.999
23659746	0.999
23660132	0.9960474
23660515	0.999
23660641	0.999
23661479	0.999
23662787	0.999
23666023	0.999
23666484	0.9703557
23667657	0.9960474
23667865	0.9980237
23671740	0.9980237
23673625	0.999
23677829	0.999
23679928	0.999
23680777	0.999
23681258	0.9980237
23681336	0.9980237
23681339	0.9743083
23681876	0.9822134
23682133	0.9980237
23682140	0.9980237
23682810	0.999
23684976	0.999
23685281	0.9960474
23685463	0.999
23689944	0.999
23690021	0.999
23690334	0.999
23692012	0.9980237
23692121	0.9980237
23694313	0.9940711
23700824	0.999
23703174	0.999
23704265	0.9940711
23708952	0.999
23709545	0.9940711
23715496	0.999
23715787	0.9980237
23716237	0.999
23716320	0.999
23721992	0.9980237
23722319	0.999
23725019	0.999
23725528	0.9980237
23727291	0.9960474
23727390	0.999
23727531	0.9980237
23727697	0.999
23731412	0.9960474
23731426	0.999
23733242	0.9802371
23734210	0.9920949
23734417	0.9901186
23734698	0.999
23739740	0.9960474
23740147	0.9920949
23740161	0.9980237
23740216	0.9980237
23740511	0.999
23740951	0.9980237
23741244	0.999
23743352	0.999
23743658	0.999
23743853	0.999
23746143	0.9960474
23746203	0.9980237
23746527	0.999
23748134	0.9881423
23748411	0.9980237
23749714	0.999
23750897	0.999
23750934	0.999
23753032	0.999
23753051	0.999
23753552	0.999
23753756	0.9802371
23753938	0.999
23756196	0.986166
23756613	0.999
23756670	0.999
23756911	0.999
23764017	0.999
23764126	0.999
23766277	0.999
23766452	0.999
23767301	0.999
23772654	0.999
23772707	0.999
23774560	0.9980237
23775819	0.999
23776223	0.9980237
23776796	0.999
23777887	0.999
23778131	0.999
23778522	0.9980237
23779105	0.999
23779557	0.999
23779830	0.999
23785426	0.9762846
23785807	0.9980237
23788405	0.999
23791659	0.999
23792151	0.999
23797846	0.999
23800617	0.999
23801747	0.9980237
23802232	0.999
23803448	0.999
23806536	0.9980237
23807028	0.999
23807093	0.9940711
23808231	0.999
23811412	0.999
23813618	0.999
23814079	0.999
23814086	0.999
23815299	0.999
23816006	0.999
23816019	0.999
23822776	0.9980237
23822846	0.999
23823415	0.999
23823856	0.999
23824042	0.999
23825978	0.999
23828785	0.9940711
23829486	0.999
23831233	0.999
23832162	0.999
23839994	0.9980237
23844813	0.9940711
23847009	0.9940711
23847180	0.9920949
23847259	0.999
23848613	0.999
23848720	0.999
23851980	0.999
23852131	0.999
23854616	0.999
23854714	0.999
23855518	0.9980237
23857836	0.999
23857982	0.999
23858614	0.999
23860178	0.999
23860998	0.999
23861987	0.999
23862031	0.9980237
23862844	0.999
23863795	0.999
23865107	0.999
23865235	0.999
23865477	0.986166
23865581	0.999
23865800	0.9960474
23866591	0.999
23867946	0.9920949
23869747	0.999
23872072	0.999
23875002	0.999
23884050	0.9980237
23884619	0.9980237
23886707	0.999
23888372	0.999
23890148	0.999
23891475	0.9901186
23897163	0.999
23897771	0.999
23898282	0.9940711
23900945	0.9920949
23902712	0.9960474
23903973	0.999
23905650	0.9980237
23906106	0.999
23907744	0.999
23908163	0.999
23908856	0.999
23910276	0.999
23911744	0.999
23913312	0.999
23916654	0.9980237
23917136	0.999
23923337	0.999
23923490	0.999
23924278	0.999
23925433	0.999
23925749	0.9960474
23925871	0.9901186
23927226	0.999
23930543	0.999
23932091	0.9980237
23936702	0.999
23937441	0.999
23937999	0.9960474
23938961	0.999
23941361	0.999
23946374	0.999
23946859	0.999
23947451	0.999
23947753	0.999
23949505	0.9980237
23952699	0.999
23953078	0.999
23953105	0.999
23955742	0.999
23955778	0.999
23959633	0.986166
23969285	0.999
23974400	0.9980237
23977072	0.9980237
23977475	0.999
23977577	0.999
23979305	0.999
23982634	0.999
23983042	0.999
23986009	0.999
23986418	0.999
23987520	0.999
23989027	0.999
23989618	0.999
23989652	0.999
23989714	0.999
23989930	0.999
23990541	0.999
23991413	0.999
23991416	0.999
23995560	0.999
23997701	0.999
23999178	0.999
23999202	0.999
24002950	0.999
24003493	0.999
24004662	0.999
24005026	0.9901186
24005725	0.999
24006684	0.999
24009651	0.999
24011128	0.9980237
24012525	0.999
24012573	0.999
24017299	0.9960474
24018165	0.9960474
24019385	0.9980237
24019434	0.999
24021265	0.999
24021353	0.999
24021602	0.999
24021797	0.9980237
24022915	0.9980237
24023073	0.999
24023333	0.999
24023434	0.999
24023945	0.999
24024259	0.999
24024681	0.999
24024900	0.999
24026489	0.999
24027777	0.999
24029983	0.999
24032601	0.999
24033255	0.999
24035305	0.999
24037160	0.999
24037558	0.9901186
24039191	0.999
24042329	0.999
24043073	0.999
24043699	0.999
24044563	0.999
24045543	0.999
24046233	0.999
24047154	0.999
24049337	0.999
24052642	0.999
24052857	0.999
24053233	0.9980237
24054091	0.999
24054892	0.999
24054931	0.999
24055541	0.9960474
24056764	0.999
24058407	0.999
24061950	0.9980237
24062085	0.999
24067642	0.9960474
24069359	0.999
24069491	0.999
24071098	0.999
24072598	0.9920949
24075758	0.999
24076005	0.9960474
24077245	0.999
24080317	0.999
24084342	0.999
24086701	0.999
24087196	0.9980237
24091023	0.999
24092739	0.9901186
24093563	0.999
24094408	0.999
24094691	0.9881423
24094784	0.999
24095085	0.999
24098598	0.999
24098673	0.9980237
24098709	0.9980237
24098762	0.9980237
24101278	0.999
24101412	0.999
24101698	0.9980237
24102054	0.999
24102322	0.999
24103576	0.9980237
24104362	0.9980237
24104676	0.999
24104941	0.999
24105450	0.999
24105610	0.999
24105913	0.999
24108773	0.999
24110966	0.999
24114903	0.999
24115883	0.999
24118109	0.999
24118582	0.9881423
24118626	0.999
24118900	0.999
24119455	0.999
24121455	0.999
24122779	0.999
24122852	0.999
24122985	0.9881423
24123181	0.999
24123966	0.9980237
24125104	0.999
24125147	0.999
24128211	0.999
24128524	0.9980237
24131083	0.999
24131779	0.9802371
24133921	0.9980237
24134844	0.999
24135234	0.999
24135314	0.9980237
24137578	0.999
24140033	0.999
24140355	0.999
24142084	0.999
24142586	0.999
24143942	0.999
24145833	0.999
24146378	0.9822134
24147876	0.999
24149163	0.999
24152103	0.999
24152544	0.9980237
24152907	0.999
24153992	0.9980237
24156118	0.9940711
24157280	0.999
24158997	0.999
24159265	0.999
24162776	0.999
24164937	0.9980237
24165244	0.999
24169245	0.999
24169725	0.999
24174028	0.986166
24174869	0.999
24177628	0.9960474
24179194	0.999
24180615	0.9960474
24180931	0.999
24182011	0.999
24182569	0.999
24182848	0.999
24185310	0.999
24185986	0.9980237
24186564	0.999
24186701	0.9980237
24187458	0.999
24187784	0.9980237
24189624	0.999
24190445	0.999
24190593	0.999
24192208	0.999
24192376	0.999
24195469	0.999
24195610	0.999
24196503	0.9980237
24196619	0.999
24206396	0.999
24206475	0.999
24208077	0.999
24209103	0.999
24211580	0.999
24213836	0.999
24214211	0.999
24214296	0.999
24214457	0.9960474
24214747	0.999
24215968	0.999
24216074	0.999
24216457	0.999
24216730	0.999
24218889	0.999
24219927	0.999
24220241	0.999
24221798	0.999
24222759	0.999
24224380	0.9980237
24224610	0.9980237
24227140	0.999
24227673	0.999
24227698	0.999
24228171	0.999
24228309	0.999
24230055	0.999
24232843	0.999
24233741	0.9960474
24233951	0.999
24234903	0.999
24235560	0.999
24237109	0.999
24238022	0.999
24238039	0.9960474
24240315	0.999
24241905	0.9920949
24242138	0.9980237
24243044	0.999
24243213	0.9920949
24243317	0.999
24243609	0.999
24244534	0.999
24245551	0.999
24246914	0.999
24247556	0.999
24248344	0.9960474
24250959	0.999
24253947	0.9980237
24256636	0.999
24257911	0.999
24259902	0.999
24263703	0.999
24265174	0.999
24265315	0.999
24265651	0.999
24266175	0.999
24270326	0.9980237
24271242	0.999
24271347	0.999
24271624	0.999
24273221	0.999
24273242	0.9980237
24273444	0.999
24274528	0.9960474
24276830	0.9980237
24277866	0.9960474
24277964	0.999
24280844	0.999
24282230	0.9980237
24283478	0.999
24284020	0.999
24284243	0.9980237
24284524	0.999
24289055	0.999
24291642	0.9980237
24292066	0.9960474
24293019	0.999
24293132	0.999
24296791	0.9980237
24297925	0.999
24298651	0.999
24298770	0.999
24298816	0.9980237
24300771	0.9980237
24300878	0.999
24300910	0.9980237
24301566	0.999
24301867	0.999
24301988	0.999
24304341	0.9980237
24306446	0.999
24306916	0.9960474
24308226	0.999
24311289	0.999
24314057	0.9901186
24315092	0.999
24315184	0.999
24317910	0.9980237
24318040	0.999
24318527	0.999
24321593	0.999
24323250	0.999
24323976	0.9980237
24325550	0.9980237
24327493	0.999
24328021	0.999
24328141	0.9980237
24329074	0.999
24329379	0.9762846
24330099	0.999
24330115	0.999
24330178	0.999
24332731	0.999
24333849	0.9960474
24335938	0.999
24336795	0.999
24338333	0.999
24339436	0.999
24342338	0.999
24343834	0.999
24344071	0.999
24345144	0.999
24345799	0.9980237
24346067	0.999
24353119	0.999
24353378	0.999
24353436	0.999
24353531	0.999
24353660	0.999
24354979	0.999
24356580	0.9960474
24356888	0.999
24357622	0.999
24360134	0.999
24360226	0.9980237
24361324	0.999
24361679	0.999
24362897	0.999
24364205	0.999
24364877	0.999
24365631	0.9940711
24365714	0.999
24366890	0.999
24367654	0.999
24369002	0.999
24369401	0.999
24371062	0.999
24372269	0.9980237
24374296	0.9901186
24375753	0.999
24376128	0.999
24382327	0.999
24383099	0.999
24383453	0.999
